C:\MassHunter\GCMS\1\data\MSD2021\6 June\RES\06233021 Gold ERG DelSMT2.D Thu Jun 24 21:04:11 2021
Start of data points
11.10120,1339480
11.11552,3469382
11.12982,3665996
11.14413,1414909
11.15843,552091
11.17275,477973
11.18707,469011
11.20137,430631
11.21568,415411
11.22998,410405
11.24430,500177
11.25862,966603
11.27292,1319819
11.28723,825894
11.30153,545050
11.31585,491199
11.33015,384382
11.34447,349714
11.35878,339116
11.37308,316088
11.38740,311858
11.40170,291186
11.41602,278954
11.43033,294434
11.44463,312906
11.45895,287664
11.47325,239336
11.48757,208338
11.50187,208270
11.51618,224055
11.53050,234347
11.54480,207947
11.55912,205176
11.57342,210421
11.58773,247399
11.60203,489655
11.61635,781531
11.63067,615616
11.64497,294640
11.65928,185903
11.67358,190956
11.68790,293545
11.70222,341911
11.71652,275004
11.73083,254329
11.74513,225555
11.75945,176256
11.77375,156826
11.78807,157093
11.80238,161439
11.81668,155283
11.83100,144261
11.84530,144346
11.85962,140874
11.87393,139330
11.88823,137870
11.90255,135927
11.91685,134442
11.93117,141379
11.94547,164048
11.95978,190351
11.97410,177850
11.98840,147361
12.00272,157800
12.01702,164588
12.03133,127723
12.04565,94788
12.05995,92437
12.07427,97987
12.08857,101291
12.10288,108987
12.11718,137463
12.13150,257451
12.14582,331197
12.16012,219874
12.17443,124767
12.18873,105543
12.20305,104104
12.21737,108524
12.23167,104744
12.24598,97162
12.26028,87223
12.27460,91819
12.28890,120460
12.30322,160651
12.31753,141766
12.33183,104853
12.34615,91725
12.36045,85732
12.37477,87185
12.38908,83267
12.40338,84854
12.41770,109165
12.43200,217023
12.44632,339033
12.46062,248193
12.47493,120583
12.48925,85681
12.50355,87050
12.51787,92959
12.53217,102635
12.54648,133512
12.56078,161125
12.57510,132472
12.58942,102927
12.60372,97051
12.61803,97440
12.63233,104286
12.64665,109924
12.66097,98390
12.67527,90963
12.68958,92270
12.70388,95352
12.71820,93319
12.73250,91085
12.74682,86158
12.76113,93182
12.77543,98153
12.78975,112839
12.80405,136192
12.81837,130404
12.83268,120183
12.84698,106319
12.86130,91342
12.87560,84753
12.88992,93004
12.90422,106384
12.91853,101438
12.93285,92925
12.94715,85391
12.96147,88405
12.97577,89326
12.99008,82570
13.00440,81554
13.01870,89491
13.03302,115699
13.04732,169510
13.06163,237314
13.07593,215617
13.09025,125220
13.10457,93063
13.11887,91017
13.13318,88676
13.14748,89797
13.16180,94512
13.17612,97597
13.19042,89229
13.20473,83376
13.21903,78201
13.23335,78259
13.24765,79466
13.26197,89155
13.27628,114119
13.29058,131000
13.30490,128437
13.31920,132554
13.33352,148719
13.34783,146121
13.36213,116868
13.37645,94580
13.39075,99579
13.40507,179691
13.41937,406256
13.43368,550119
13.44800,341754
13.46230,150536
13.47662,95521
13.49092,83932
13.50523,81634
13.51955,107129
13.53385,142319
13.54817,154351
13.56247,148007
13.57678,138668
13.59108,119596
13.60540,102875
13.61972,88256
13.63402,85589
13.64833,85676
13.66263,84722
13.67695,87899
13.69125,86273
13.70557,82293
13.71988,90352
13.73418,94707
13.74850,96114
13.76280,101137
13.77712,115129
13.79143,119868
13.80573,102682
13.82005,89112
13.83435,102376
13.84867,118371
13.86297,114460
13.87728,103817
13.89160,97589
13.90590,97785
13.92022,93714
13.93452,91078
13.94883,90797
13.96315,84248
13.97745,80280
13.99177,84400
14.00607,106706
14.02038,130422
14.03468,136942
14.04900,137070
14.06332,126125
14.07762,130259
14.09193,116087
14.10623,96536
14.12055,124559
14.13487,208507
14.14917,258495
14.16348,192765
14.17778,111419
14.19210,78049
14.20640,71160
14.22072,69194
14.23503,79486
14.24933,86243
14.26365,87956
14.27795,100602
14.29227,137220
14.30658,170117
14.32088,147477
14.33520,107200
14.34950,83060
14.36382,80907
14.37812,91428
14.39243,146175
14.40675,362530
14.42105,619067
14.43537,503339
14.44967,246890
14.46398,161045
14.47830,222005
14.49260,321828
14.50692,377503
14.52122,373775
14.53553,275540
14.54983,138137
14.56415,90021
14.57847,87516
14.59277,87753
14.60708,84786
14.62138,86317
14.63570,86688
14.65002,78484
14.66432,109699
14.67863,251328
14.69293,387780
14.70725,287753
14.72155,134186
14.73587,76438
14.75018,67323
14.76448,70494
14.77880,73979
14.79310,74758
14.80742,97228
14.82172,123705
14.83603,135603
14.85035,149071
14.86465,142269
14.87897,120471
14.89327,96020
14.90758,98008
14.92190,194231
14.93620,494635
14.95052,787402
14.96482,674605
14.97913,465186
14.99343,378261
15.00775,282642
15.02207,181762
15.03637,135883
15.05068,111881
15.06498,91054
15.07930,80209
15.09362,77198
15.10792,87073
15.12223,106299
15.13653,123533
15.15085,123329
15.16515,110074
15.17947,96455
15.19378,82895
15.20808,84314
15.22240,95186
15.23670,114747
15.25102,117587
15.26533,111316
15.27963,96982
15.29395,76641
15.30825,70539
15.32257,69138
15.33687,64592
15.35118,80946
15.36550,113558
15.37980,133126
15.39412,116478
15.40842,95703
15.42273,102640
15.43705,132829
15.45135,149782
15.46567,121188
15.47997,108992
15.49428,141474
15.50858,188054
15.52290,213772
15.53722,191062
15.55152,124892
15.56583,84324
15.58013,78423
15.59445,81523
15.60877,87571
15.62307,89443
15.63738,91426
15.65168,90096
15.66600,82819
15.68030,86300
15.69462,152322
15.70893,252240
15.72323,249529
15.73755,153304
15.75185,89528
15.76617,73176
15.78048,72548
15.79478,82556
15.80910,111475
15.82340,245366
15.83772,588601
15.85202,776206
15.86633,504418
15.88065,193808
15.89495,104557
15.90927,112590
15.92357,125374
15.93788,113236
15.95218,95022
